accountNumber,accountName,itemNumber,itemDescription,itemPack,itemSize,itemLabel,itemWeight,RandomWeight,itemCost,itemCaseCost,caseQuantity,totalSales,payeeNumber,payeeName,Food Show Year
216,"HEAD START OF GREATER DALLAS, INC.",1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,1,24.31,189010,SENECA FOODS CORP.,2016
458,WOK INN ACCOUNTS,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,7,170.17,189010,SENECA FOODS CORP.,2016
552,ROYAL BLUE GROCERY,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,2,48.62,189010,SENECA FOODS CORP.,2016
187380,"C.H. GUENTHER & SON, INC.",1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,1,24.31,189010,SENECA FOODS CORP.,2016
292389,AUSTIN STATE SUPPORTED LIVING CENTER,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,9,218.79,189010,SENECA FOODS CORP.,2016
306193,CORPUS CHRISTI STATE SUPPORTED LIVING CN,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,7,170.17,189010,SENECA FOODS CORP.,2016
321133,MEXIA STATE SUPPORTED LIVING CENTER,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,2,48.62,189010,SENECA FOODS CORP.,2016
321435,HARRIS SMOKEHOUSE-CHAMBERS FOODS,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,8,194.48,189010,SENECA FOODS CORP.,2016
321613,RICHMOND STATE SUPPORTED LIVING CENTER,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,1,24.31,189010,SENECA FOODS CORP.,2016
324566,LUFKIN STATE SUPPORTIVE LIVING CENTER,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,5,121.55,189010,SENECA FOODS CORP.,2016
324620,RUSK STATE HOSPITAL,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,2,48.62,189010,SENECA FOODS CORP.,2016
324655,SAN ANGELO STATE SUPPORTED LIVING CENTER,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,6,145.86,189010,SENECA FOODS CORP.,2016
340073,MARINE MILITARY ACADEMY,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,3,72.93,189010,SENECA FOODS CORP.,2016
393770,HARRIS SMOKEHOUSE-TOMBALL,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,7,170.17,189010,SENECA FOODS CORP.,2016
408166,FIRST BAPTIST CHURCH-KINGSLAND,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,1,24.31,189010,SENECA FOODS CORP.,2016
544124,EL PASO STATE SUPPORTED LIVING CENTER,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,2,48.62,189010,SENECA FOODS CORP.,2016
551899,WESTOVER HILLS LEARNING CENTER,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,1,24.31,189010,SENECA FOODS CORP.,2016
559679,DIXIE GRILLE,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,10,243.1,189010,SENECA FOODS CORP.,2016
566934,WEBB COUNTY-HEAD START- SIERRA VISTA,1679299,"CORN, CREAM STYLE FANCY",6,#10,STOKELY,46.25,N,24.31,24.31,1,24.31,189010,SENECA FOODS CORP.,2016
216,"HEAD START OF GREATER DALLAS, INC.",1690000,APPLE SAUCE DIET NATURAL,6,#10,MUSSELMAN,44.75,N,28.82,28.82,22,634.04,102776,"KNOUSE FOODS, INC.",2016
544124,EL PASO STATE SUPPORTED LIVING CENTER,1690000,APPLE SAUCE DIET NATURAL,6,#10,MUSSELMAN,44.75,N,28.82,28.82,5,144.1,102776,"KNOUSE FOODS, INC.",2016
191,YMCA OF GREATER HOUSTON,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,2,57.58,102776,"KNOUSE FOODS, INC.",2016
455,CHILDREN LEARNING ADVENTURE ACCOUNTS,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,76,2188.04,102776,"KNOUSE FOODS, INC.",2016
633,PARENT CHILD ACCOUNTS,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,32,921.28,102776,"KNOUSE FOODS, INC.",2016
734,XPLOR-NOBEL LEARNING COMMUNITIES INC.,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,28,806.12,102776,"KNOUSE FOODS, INC.",2016
902,GREEN VEGETARIAN CUISINE,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,1,28.79,102776,"KNOUSE FOODS, INC.",2016
233323,EVINS REGIONAL JUVENILE CENTER,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,6,172.74,102776,"KNOUSE FOODS, INC.",2016
292389,AUSTIN STATE SUPPORTED LIVING CENTER,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,8,230.32,102776,"KNOUSE FOODS, INC.",2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,6,172.74,102776,"KNOUSE FOODS, INC.",2016
320358,BEXAR COUNTY MENTALLY IMPAIRED FACILITY,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,4,115.16,102776,"KNOUSE FOODS, INC.",2016
321613,RICHMOND STATE SUPPORTED LIVING CENTER,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,71,2044.09,102776,"KNOUSE FOODS, INC.",2016
324566,LUFKIN STATE SUPPORTIVE LIVING CENTER,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,50,1439.5,102776,"KNOUSE FOODS, INC.",2016
324655,SAN ANGELO STATE SUPPORTED LIVING CENTER,1690001,APPLE SAUCE GRADE A FANCY,6,#10,MUSSELMAN,46,N,28.79,28.79,7,201.53,102776,"KNOUSE FOODS, INC.",2016
191,YMCA OF GREATER HOUSTON,1690005,APPLESAUCE UNSWEET SQUEEZABL,50,3.17 OZ,MUSSELMAN,10,N,21.52,21.52,5,107.6,102776,"KNOUSE FOODS, INC.",2016
353,KIDVENTURE CAMPS,1690005,APPLESAUCE UNSWEET SQUEEZABL,50,3.17 OZ,MUSSELMAN,10,N,21.52,21.52,35,753.2,102776,"KNOUSE FOODS, INC.",2016
545244,FIRST BAPTIST SCHOOL-CORPUS,1690045,APPLE SAUCE UNSWEET,96,4.5 OZ,MUSSELMAN,30.25,N,28.15,28.15,1,28.15,102776,"KNOUSE FOODS, INC.",2016
116,SOCIAL HOUSE,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,16,697.44,105686,BUNZL SAN ANTONIO,2016
572,SALATA ACCOUNTS,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,3,130.77,105686,BUNZL SAN ANTONIO,2016
902,GREEN VEGETARIAN CUISINE,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,2,87.18,105686,BUNZL SAN ANTONIO,2016
942,CHUY'S OPCO INC.-THREE STAR MANAGEMENT,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,9,392.31,105686,BUNZL SAN ANTONIO,2016
194727,CAPPY'S INC.,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,1,43.59,105686,BUNZL SAN ANTONIO,2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,2,87.18,105686,BUNZL SAN ANTONIO,2016
316709,LA FONDA INC.-MAIN AVE.,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,2,87.18,105686,BUNZL SAN ANTONIO,2016
586161,ORIGINS RECOVERY OF TEXAS-BOYS HOUSE,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,6,261.54,105686,BUNZL SAN ANTONIO,2016
590487,BCFS HEALTH & HUMAN SERVICES-CHAVANEAUX,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,1,43.59,105686,BUNZL SAN ANTONIO,2016
623571,LACKLAND CC SKYLARK BOWLING CENTER,1693000,"CLEANER, ALL PURPOSE",4,1 GL,FABULOSO,39.9,N,43.59,43.59,3,130.77,105686,BUNZL SAN ANTONIO,2016
825,HYDE PARK ACCOUNTS,1695000,"CORN, LOW SODIUM",6,#10,LIBBY'S,46,N,24.04,24.04,1,24.04,189010,SENECA FOODS CORP.,2016
411418,VILLA QUILTED OF HARLINGEN ACH#296,1695000,"CORN, LOW SODIUM",6,#10,LIBBY'S,46,N,24.04,24.04,1,24.04,189010,SENECA FOODS CORP.,2016
455,CHILDREN LEARNING ADVENTURE ACCOUNTS,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,7,143.85,189010,SENECA FOODS CORP.,2016
633,PARENT CHILD ACCOUNTS,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,3,61.65,189010,SENECA FOODS CORP.,2016
734,XPLOR-NOBEL LEARNING COMMUNITIES INC.,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,17,349.35,189010,SENECA FOODS CORP.,2016
875,BOY SCOUTS OF AMERICA,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,32,657.6,189010,SENECA FOODS CORP.,2016
901,HEARTHSTONE BAKERY CAFE,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,1,20.55,189010,SENECA FOODS CORP.,2016
116556,ORIGINAL DONUT SHOP,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,1,20.55,189010,SENECA FOODS CORP.,2016
321613,RICHMOND STATE SUPPORTED LIVING CENTER,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,7,143.85,189010,SENECA FOODS CORP.,2016
324620,RUSK STATE HOSPITAL,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,2,41.1,189010,SENECA FOODS CORP.,2016
324655,SAN ANGELO STATE SUPPORTED LIVING CENTER,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,4,82.2,189010,SENECA FOODS CORP.,2016
525170,"LMBI, L.P.-LA PALOMA",1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,2,41.1,189010,SENECA FOODS CORP.,2016
525197,"LMBI, L.P.-EL COYOTE",1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,3,61.65,189010,SENECA FOODS CORP.,2016
527203,STRICKLAND'S RESTAURANT $$$,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,1,20.55,189010,SENECA FOODS CORP.,2016
529850,LIVING DAYS ADULT DAY CARE CENTER,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,1,20.55,189010,SENECA FOODS CORP.,2016
551899,WESTOVER HILLS LEARNING CENTER,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,4,82.2,189010,SENECA FOODS CORP.,2016
565288,ZAPATA COUNTY SHERIFF'S OFFICE,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,12,246.6,189010,SENECA FOODS CORP.,2016
569437,ZAPATA COUNTY WOMENS JAIL,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,5,102.75,189010,SENECA FOODS CORP.,2016
569852,BCFS HEALTH & HUMAN SERVICES-HARLINGEN,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,1,20.55,189010,SENECA FOODS CORP.,2016
589969,HEALTHY LIVING OUTREACH PROGRAM,1695014,"CORN, WHOLE KERNEL",6,#10,HART,46.2,N,20.55,20.55,0,0,189010,SENECA FOODS CORP.,2016
216,"HEAD START OF GREATER DALLAS, INC.",1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,1,21.05,189010,SENECA FOODS CORP.,2016
337,HERMAN SONS YOUTH CAMPS,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,3,63.15,189010,SENECA FOODS CORP.,2016
476,STRIPES SSP PARTNERS,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,384,8083.2,189010,SENECA FOODS CORP.,2016
825,HYDE PARK ACCOUNTS,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,1,21.05,189010,SENECA FOODS CORP.,2016
901,HEARTHSTONE BAKERY CAFE,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,1,21.05,189010,SENECA FOODS CORP.,2016
947,CAROLINA CREEK CAMP,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,32,673.6,189010,SENECA FOODS CORP.,2016
103063,CAMP MYSTIC INCORPORATED,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,1,21.05,189010,SENECA FOODS CORP.,2016
103144,CAMP RIO VISTA,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,4,84.2,189010,SENECA FOODS CORP.,2016
160229,CAMP LONGHORN LTD. INKS LAKE,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,6,126.3,189010,SENECA FOODS CORP.,2016
262366,SYLVIA'S PASTRIES-CORPUS,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,1,21.05,189010,SENECA FOODS CORP.,2016
350745,HARMON'S BARBEQUE-CIBOLO,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,14,294.7,189010,SENECA FOODS CORP.,2016
411485,PALOMA BLANCA MEXICAN CUISINE-S.A.,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,6,126.3,189010,SENECA FOODS CORP.,2016
535702,KUNTRY KORNER-PLEASANTON-ACH#1427,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,1,21.05,189010,SENECA FOODS CORP.,2016
551864,TEXAS STATE AQUARIUM ASSOCIATION,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,1,21.05,189010,SENECA FOODS CORP.,2016
571318,FIRST BAPTIST PRESCHOOL OF PORTLAND,1695022,"CORN, WHOLE KERNEL,FANCY",6,#10,STOKELY,46.2,N,21.05,21.05,4,84.2,189010,SENECA FOODS CORP.,2016
59,TAQUERIAS ARANDAS ACCOUNTS,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,87,1492.92,100846,BUSH BROTHERS & COMPANY,2016
118,K-BOB'S ACCOUNTS,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,9,154.44,100846,BUSH BROTHERS & COMPANY,2016
198,TIA JUANA'S,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,7,120.12,100846,BUSH BROTHERS & COMPANY,2016
228,SIRLOIN STOCKADE ACCOUNTS-T. FORD,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,18,308.88,100846,BUSH BROTHERS & COMPANY,2016
241,SIRLOIN STOCKADES - HOLT ACCOUNTS,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,8,137.28,100846,BUSH BROTHERS & COMPANY,2016
347,MCGUIRE MOORMAN HOSPITALITY,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,2,34.32,100846,BUSH BROTHERS & COMPANY,2016
476,STRIPES SSP PARTNERS,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,502,8614.32,100846,BUSH BROTHERS & COMPANY,2016
970,LOS BARRIOS,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,3,51.48,100846,BUSH BROTHERS & COMPANY,2016
116556,ORIGINAL DONUT SHOP,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,8,137.28,100846,BUSH BROTHERS & COMPANY,2016
194727,CAPPY'S INC.,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,2,34.32,100846,BUSH BROTHERS & COMPANY,2016
316709,LA FONDA INC.-MAIN AVE.,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,1,17.16,100846,BUSH BROTHERS & COMPANY,2016
320358,BEXAR COUNTY MENTALLY IMPAIRED FACILITY,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,4,68.64,100846,BUSH BROTHERS & COMPANY,2016
340073,MARINE MILITARY ACADEMY,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,6,102.96,100846,BUSH BROTHERS & COMPANY,2016
370479,COUNTRY PANCAKE HOUSE,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,4,68.64,100846,BUSH BROTHERS & COMPANY,2016
402672,COUNTRY PANCAKE HOUSE-PHARR-ACH #213,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,6,102.96,100846,BUSH BROTHERS & COMPANY,2016
411485,PALOMA BLANCA MEXICAN CUISINE-S.A.,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,4,68.64,100846,BUSH BROTHERS & COMPANY,2016
530166,SKILLET'S-TORK-EAGLE PASS,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,1,17.16,100846,BUSH BROTHERS & COMPANY,2016
544124,EL PASO STATE SUPPORTED LIVING CENTER,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,1,17.16,100846,BUSH BROTHERS & COMPANY,2016
560510,EL JALISCO RESTAURANT #2-SCHERTZ-ACH1680,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,2,34.32,100846,BUSH BROTHERS & COMPANY,2016
569852,BCFS HEALTH & HUMAN SERVICES-HARLINGEN,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,5,85.8,100846,BUSH BROTHERS & COMPANY,2016
582603,POLO'S MEXICAN FOOD CO.-ACH#1964,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,4,68.64,100846,BUSH BROTHERS & COMPANY,2016
601071,APETITOS MEXICAN RESTAURANT,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,9,154.44,100846,BUSH BROTHERS & COMPANY,2016
603228,MEX-MART-ACH#2208,1716000,HOMINY WHITE,6,#10,BUSH,47,N,17.16,17.16,3,51.48,100846,BUSH BROTHERS & COMPANY,2016
347,MCGUIRE MOORMAN HOSPITALITY,1716001,HOMINY WHITE,1,#10,BUSH,7.8,N,2.86,2.86,11,31.46,190390,LABATT REPLENISHMENT,2016
118,K-BOB'S ACCOUNTS,1717503,HOMINY GOLDEN,6,#10,BUSH,47,N,17.16,17.16,8,137.28,100846,BUSH BROTHERS & COMPANY,2016
476846,SONNY'S BARBACOA-CORPUS-S.PORT-$$$$$$,1717503,HOMINY GOLDEN,6,#10,BUSH,47,N,17.16,17.16,5,85.8,100846,BUSH BROTHERS & COMPANY,2016
825,HYDE PARK ACCOUNTS,1734003,HEARTS OF PALM WILD,24,14 OZ,ROLAND,28,N,65,65,5,325,105481,AMERICAN ROLAND FOOD CORPORATION,2016
914,HEB DEPARTMENT ACCOUNTS,1734003,HEARTS OF PALM WILD,24,14 OZ,ROLAND,28,N,65,65,2,130,105481,AMERICAN ROLAND FOOD CORPORATION,2016
601004,ZEDS RESTAURANT,1734003,HEARTS OF PALM WILD,24,14 OZ,ROLAND,28,N,65,65,1,65,105481,AMERICAN ROLAND FOOD CORPORATION,2016
309,B J'S PIZZA RESTAURANT,1766906,"SAUERKRAUT, SHREDDED, FANCY",6,#10,STOKELY,46.25,N,22.06,22.06,2,44.12,189010,SENECA FOODS CORP.,2016
337,HERMAN SONS YOUTH CAMPS,1766906,"SAUERKRAUT, SHREDDED, FANCY",6,#10,STOKELY,46.25,N,22.06,22.06,1,22.06,189010,SENECA FOODS CORP.,2016
103063,CAMP MYSTIC INCORPORATED,1766906,"SAUERKRAUT, SHREDDED, FANCY",6,#10,STOKELY,46.25,N,22.06,22.06,1,22.06,189010,SENECA FOODS CORP.,2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,1766906,"SAUERKRAUT, SHREDDED, FANCY",6,#10,STOKELY,46.25,N,22.06,22.06,1,22.06,189010,SENECA FOODS CORP.,2016
580570,TYCOON FLATS-ST. MARY'S-ACH#1866,1766906,"SAUERKRAUT, SHREDDED, FANCY",6,#10,STOKELY,46.25,N,22.06,22.06,1,22.06,189010,SENECA FOODS CORP.,2016
566934,WEBB COUNTY-HEAD START- SIERRA VISTA,1803100,MIX VEGETABLES L SODIUM,6,#10,LIBBY'S,46,N,25.29,25.29,1,25.29,189010,SENECA FOODS CORP.,2016
216,"HEAD START OF GREATER DALLAS, INC.",1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,1,24.32,189010,SENECA FOODS CORP.,2016
633,PARENT CHILD ACCOUNTS,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,2,48.64,189010,SENECA FOODS CORP.,2016
734,XPLOR-NOBEL LEARNING COMMUNITIES INC.,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,11,267.52,189010,SENECA FOODS CORP.,2016
292389,AUSTIN STATE SUPPORTED LIVING CENTER,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,2,48.64,189010,SENECA FOODS CORP.,2016
324566,LUFKIN STATE SUPPORTIVE LIVING CENTER,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,3,72.96,189010,SENECA FOODS CORP.,2016
324655,SAN ANGELO STATE SUPPORTED LIVING CENTER,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,2,48.64,189010,SENECA FOODS CORP.,2016
529850,LIVING DAYS ADULT DAY CARE CENTER,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,1,24.32,189010,SENECA FOODS CORP.,2016
565288,ZAPATA COUNTY SHERIFF'S OFFICE,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,9,218.88,189010,SENECA FOODS CORP.,2016
566934,WEBB COUNTY-HEAD START- SIERRA VISTA,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,3,72.96,189010,SENECA FOODS CORP.,2016
569437,ZAPATA COUNTY WOMENS JAIL,1803105,"VEGETABLES, MIXED (FANCY)",6,#10,STOKELY,46.5,N,24.32,24.32,2,48.64,189010,SENECA FOODS CORP.,2016
476,STRIPES SSP PARTNERS,1825554,"MUSHROOMS, PIECES & STEMS",6,#10,HANOVER,44,N,47.69,47.69,1,47.69,217790,HANOVER FOOD SERVICE,2016
535702,KUNTRY KORNER-PLEASANTON-ACH#1427,1825554,"MUSHROOMS, PIECES & STEMS",6,#10,HANOVER,44,N,47.69,47.69,1,47.69,217790,HANOVER FOOD SERVICE,2016
614629,AHTNA SUPPORT & TRAINING SERVICES,1825554,"MUSHROOMS, PIECES & STEMS",6,#10,HANOVER,44,N,47.69,47.69,3,143.07,217790,HANOVER FOOD SERVICE,2016
228,SIRLOIN STOCKADE ACCOUNTS-T. FORD,1825555,"MUSHROOMS, PIECES AND STEMS",6,#10,CELEBRITY,44,N,38.74,38.74,3,116.22,106062,ATALANTA CORPORATION,2016
235,CELEBRITY CAFE & BAKERY,1825555,"MUSHROOMS, PIECES AND STEMS",6,#10,CELEBRITY,44,N,38.74,38.74,1,38.74,106062,ATALANTA CORPORATION,2016
241,SIRLOIN STOCKADES - HOLT ACCOUNTS,1825555,"MUSHROOMS, PIECES AND STEMS",6,#10,CELEBRITY,44,N,38.74,38.74,2,77.48,106062,ATALANTA CORPORATION,2016
248,THREADGILLS SERVICE STATION,1825555,"MUSHROOMS, PIECES AND STEMS",6,#10,CELEBRITY,44,N,38.74,38.74,9,348.66,106062,ATALANTA CORPORATION,2016
324620,RUSK STATE HOSPITAL,1825555,"MUSHROOMS, PIECES AND STEMS",6,#10,CELEBRITY,44,N,38.74,38.74,1,38.74,106062,ATALANTA CORPORATION,2016
530166,SKILLET'S-TORK-EAGLE PASS,1825555,"MUSHROOMS, PIECES AND STEMS",6,#10,CELEBRITY,44,N,38.74,38.74,2,77.48,106062,ATALANTA CORPORATION,2016
564230,DUNSTON'S STEAK HOUSE-HARRY HINES,1825555,"MUSHROOMS, PIECES AND STEMS",6,#10,CELEBRITY,44,N,38.74,38.74,1,38.74,106062,ATALANTA CORPORATION,2016
118,K-BOB'S ACCOUNTS,1876507,"OKRA, PICKLED",6,1/2 GAL,CAJUN CHEF,34,N,23.05,23.05,13,299.65,100862,CAJUN CHEF PRODUCTS INC.,2016
701,FOOD FUSION INC.,1876507,"OKRA, PICKLED",6,1/2 GAL,CAJUN CHEF,34,N,23.05,23.05,1,23.05,100862,CAJUN CHEF PRODUCTS INC.,2016
947,CAROLINA CREEK CAMP,1876507,"OKRA, PICKLED",6,1/2 GAL,CAJUN CHEF,34,N,23.05,23.05,9,207.45,100862,CAJUN CHEF PRODUCTS INC.,2016
302872,CAMP CHAMPIONS TX-MARBLE FALLS,1876507,"OKRA, PICKLED",6,1/2 GAL,CAJUN CHEF,34,N,23.05,23.05,2,46.1,100862,CAJUN CHEF PRODUCTS INC.,2016
602620,SCHLITTERBAHN CORPUS-VERANDA,1876507,"OKRA, PICKLED",6,1/2 GAL,CAJUN CHEF,34,N,23.05,23.05,1,23.05,100862,CAJUN CHEF PRODUCTS INC.,2016
118,K-BOB'S ACCOUNTS,1876515,"OKRA, CRISP PICKLED",4,1 GALLON,CAJUN CHEF,44,N,25.55,25.55,28,715.4,100862,CAJUN CHEF PRODUCTS INC.,2016
947,CAROLINA CREEK CAMP,1876515,"OKRA, CRISP PICKLED",4,1 GALLON,CAJUN CHEF,44,N,25.55,25.55,9,229.95,100862,CAJUN CHEF PRODUCTS INC.,2016
296511,BUTTER CHURN RESTAURANT-SINTON-ACH#1910,1876515,"OKRA, CRISP PICKLED",4,1 GALLON,CAJUN CHEF,44,N,25.55,25.55,3,76.65,100862,CAJUN CHEF PRODUCTS INC.,2016
