accountNumber,accountName,itemNumber,itemDescription,itemPack,itemSize,itemLabel,itemWeight,RandomWeight,itemCost,itemCaseCost,caseQuantity,totalSales,vendorGroupNumber,vendorGroupName,Food Show Year
902,GREEN VEGETARIAN CUISINE,9812546,CAULIFLORETS,2,3LB,CAULIFLWR,6,N,18.36,18.36,30,550.8,132136,TAYLOR FARMS,2017
902,GREEN VEGETARIAN CUISINE,9812850,TOMATO 5X6 2-LAYER,1,20 LB,TOMATO,20,N,12.95,12.95,17,220.15,205940,MURPHY TOMATOES,2017
902,GREEN VEGETARIAN CUISINE,9813189,ONION RED JUMBO,5,5LB LB,ONION,25,N,8.65,8.65,1,8.65,135003,WILLSON DAVIS COMPANY,2017
902,GREEN VEGETARIAN CUISINE,9814013,PINEAPPLE 5-8 CT GOLD,3,2 CT,FRUIT,25,N,8.5,8.5,4,34,120294,TOUCHSTONE AND ASSOCIATES,2017
902,GREEN VEGETARIAN CUISINE,9814930,SPINACH CLEAN/TRIM FLAT LEAF,4,2.5 LB,SPINACH,11.6,N,13.1,13.1,12,157.2,291030,"MUZZI FAMILY FARMS, LLC",2017
902,GREEN VEGETARIAN CUISINE,9815150,CELERY 30-36 CT,5,6 CT,CELERY,50,N,39.75,39.75,1,39.75,120294,TOUCHSTONE AND ASSOCIATES,2017
902,GREEN VEGETARIAN CUISINE,9815259,CILANTRO 60 CT,10,6 CT,HERB,18,N,15.4,15.4,3,46.2,229440,SOUTH MILL - HOUSTON,2017
902,GREEN VEGETARIAN CUISINE,9815267,KALE GREEN,4,6 CT,VEGETABLE,18,N,15.4,15.4,11,169.4,135003,WILLSON DAVIS COMPANY,2017
902,GREEN VEGETARIAN CUISINE,9815341,CUCUMBER,8,5 LB,CUCUMBER,40,N,9.5,9.5,2,19,120294,TOUCHSTONE AND ASSOCIATES,2017
902,GREEN VEGETARIAN CUISINE,9815700,PARSLEY 1LB,1,1 LB,HERB,1,N,3.43,3.43,12,41.16,154300,"NEWSTAR FRESH FOODS, LLC",2017
902,GREEN VEGETARIAN CUISINE,9816800,DRIED SLCD SHITAKE MUSHROOM,1,10 LB,WOODLAND,10,N,130.25,130.25,1,130.25,176890,LIPMAN PRODUCE (FORMERLY COMBS),2017
902,GREEN VEGETARIAN CUISINE,9820029,CARROT SHREDDED,4,5 LB,CARROT,22,N,13.41,13.41,2,26.82,226450,"GRIMMWAY ENTERPRISES, INC.",2017
902,GREEN VEGETARIAN CUISINE,9820036,CARROT STICK BRICK PACK,1,5 LB,CARROT,5,N,6.98,6.98,2,13.96,132136,TAYLOR FARMS,2017
902,GREEN VEGETARIAN CUISINE,9820051,CELERY STICKS BRICK PACK,1,5 LB,CELERY,5,N,9.4,9.4,8,75.2,224910,"NINO'S FRESH CUT FRUIT & VEG., INC.",2017
902,GREEN VEGETARIAN CUISINE,9820093,PEPPER BELL GRN MEDIUM 25LB,4,5 LB,PEPPER,25,N,9.95,9.95,1,9.95,120294,TOUCHSTONE AND ASSOCIATES,2017
902,GREEN VEGETARIAN CUISINE,9820176,POTATO IDAHO 50 CT,1,50 LB,POTATO,50,N,15.65,15.65,4,62.6,250470,"SUN GLO OF IDAHO, INC.",2017
902,GREEN VEGETARIAN CUISINE,9820775,COLLARD GREENS CLEAN & TRIM,8,1 LB,VEGETABLE,8,N,13.81,13.81,1,13.81,132136,TAYLOR FARMS,2017
902,GREEN VEGETARIAN CUISINE,9830902,MINT 1 LB,1,1 LB,HERB,1,N,6.75,6.75,3,20.25,229440,SOUTH MILL - HOUSTON,2017
902,GREEN VEGETARIAN CUISINE,9831066,BASIL 1LB,1,1 LB,HERB,1,N,5.5,5.5,5,27.5,229440,SOUTH MILL - HOUSTON,2017
902,GREEN VEGETARIAN CUISINE,9837105,MUSHROOM SLICED,1,10 LB,MUSHROOM,10,N,15.4,15.4,5,77,229440,SOUTH MILL - HOUSTON,2017
902,GREEN VEGETARIAN CUISINE,9837113,MUSHROOM PORTABELLA,1,5 LB,MUSHROOM,5,N,13,13,1,13,229440,SOUTH MILL - HOUSTON,2017
902,GREEN VEGETARIAN CUISINE,9850028,"MILK, ALMOND",12,32 OZ,BLUE DIAMO,2.29,N,27.26,27.26,2,54.52,104922,SUGAR FOODS CORPORATION,2017
902,GREEN VEGETARIAN CUISINE,9850038,"MILK, ALMOND",1,32 OZ,BLUE DIAMO,2.29,N,2.28,2.28,1,2.28,190390,LABATT REPLENISHMENT,2017
902,GREEN VEGETARIAN CUISINE,9850048,"MILK, ALMOND COCONUT VANILLA",12,32 OZ,BLUE DIAMO,27.5,N,27.67,27.67,1,27.67,104922,SUGAR FOODS CORPORATION,2017
902,GREEN VEGETARIAN CUISINE,9870032,PEACHES SLICED IQF,2,5 LB,FLAV R PAC,11,N,18.55,18.55,1,18.55,177030,NORPAC SERVICES INC.,2017
902,GREEN VEGETARIAN CUISINE,9880007,"FRIES, 1/2"" DEEP- V CC",6,5 LB,INFINITY,32,N,34.1,34.1,84,2864.4,130885,J.R. SIMPLOT COMPANY,2017
902,GREEN VEGETARIAN CUISINE,9901133,PLAIN HOTDOG BAG 3X2X9 PAPER,1,1000 CT,BAGCRAFT,5.3,N,18.96,18.96,1,18.96,186070,BAGCRAFT CORPORATION OF AMERICA,2017
902,GREEN VEGETARIAN CUISINE,9980003,"TEA, GREEN AUTO BREW BAG FP",24,4 OZ,TETLEY,6.6,N,28.35,28.35,3,85.05,202280,TETLEY HARRIS FOOD GROUP,2017
902,GREEN VEGETARIAN CUISINE,9980007,BLUEBERRIES,1,30 LB,VALLEYMAID,32,N,48.8,48.8,4,195.2,177030,NORPAC SERVICES INC.,2017
902,GREEN VEGETARIAN CUISINE,9980020,"STRAWBERRIES, WHOLE IQF",1,30 LB,VALLEYMAID,32,N,39.01,39.01,2,78.02,177030,NORPAC SERVICES INC.,2017
902,GREEN VEGETARIAN CUISINE,9980021,STRAWBERRIES WHOLE IQF,1,10 LB,VALLEYMAID,11,N,14.06,14.06,12,168.72,177030,NORPAC SERVICES INC.,2017
908,Huisache Grill,34424,"RICE, BASMATI FCY QUALITY",1,11 LB,ROLAND,11.5,N,14.69,14.69,1,14.69,190390,LABATT REPLENISHMENT,2017
908,Huisache Grill,41429,"FILM, SEAL WRAP CUTTER BOX",1,"18""X3000'",A E P,13.5,N,26.4,26.4,3,79.2,214710,AEP INDUSTRIES INC,2017
908,Huisache Grill,69119,SPRING MIX,4,3 LB,LETTUCE,14,N,19.4,19.4,25,485,291030,"MUZZI FAMILY FARMS, LLC",2017
908,Huisache Grill,85647,"APPLE SAUCE, FCY SWEETENED",6,10 LB,STOKELY,46,N,24.06,24.06,1,24.06,189010,SENECA FOODS CORP.,2017
908,Huisache Grill,966010,"JUICE, LIME",1,1 GAL,REALIME,9,N,9.24,9.24,5,46.2,190390,LABATT REPLENISHMENT,2017
908,Huisache Grill,1165721,CUT CORN IQF,1,20 LB,NORPAC,21,N,14.64,14.64,8,117.12,177030,NORPAC SERVICES INC.,2017
908,Huisache Grill,1228600,"SYRUP, CHOCOLATE SQUEEZE BTL",24,24 OZ,HERSHEY,40,N,47.52,47.52,1,47.52,102318,HERSHEY FOODS CORPORATION,2017
908,Huisache Grill,1271246,ROOT BEER REGULAR,24,12 OZ,I.B.C.,32.5,N,11.24,11.24,3,33.72,139688,MOTT'S,2017
908,Huisache Grill,1271255,Black Cherry,12,12 OZ,I.B.C.,32,N,11.24,11.24,4,44.96,139688,MOTT'S,2017
908,Huisache Grill,1369677,"ARTICHOKE HEARTS, QUARTERED",6,88 OZ,ROLAND,40,N,52.21,52.21,12,626.52,105481,AMERICAN ROLAND FOOD CORPORATION,2017
908,Huisache Grill,1552520,"BEANS, BLACK",6,#10,RANCH STYL,46.71,N,25.82,25.82,3,77.46,102466,CONAGRA FOODS / HUNT WESSON,2017
908,Huisache Grill,2008613,"CHILIES, GREEN DICED",12,27 OZ,ROSARITA,25.5,N,38.52,38.52,1,38.52,102466,CONAGRA FOODS / HUNT WESSON,2017
908,Huisache Grill,2271005,"TOMATOES, DICED IN JUICE",6,#10,ANGELA MIA,43.3,N,23.85,23.85,3,71.55,102466,CONAGRA FOODS / HUNT WESSON,2017
908,Huisache Grill,2304020,TOMATO SAUCE,6,#10,HEINZ,45,N,24.05,24.05,8,192.4,102237,HEINZ NORTH AMERICA,2017
908,Huisache Grill,2415172,"BASE, VEGETABLE NO MSG",6,1 LB,KNORR,6.75,N,36.11,36.11,2,72.22,107115,UNILEVER BESTFOODS,2017
908,Huisache Grill,2422103,"BASE, SEAFOOD",6,1 LB,KNORR,7.1,N,70.17,70.17,2,140.34,107115,UNILEVER BESTFOODS,2017
908,Huisache Grill,2423000,"CREAM, CULINARY",2,5 LB,LJ MINORS,10.8,N,30.23,30.23,2,60.46,102806,"NESTLE USA, INC.",2017
908,Huisache Grill,2425619,"BASE, BEEF NO MSG",6,1 LB,L J MINOR,8,N,35.38,35.38,1,35.38,102806,"NESTLE USA, INC.",2017
908,Huisache Grill,2425686,"BASE, CHICKEN NAMSG",12,1 LB,MINOR'S,13.2,N,55.11,55.11,5,275.55,102806,"NESTLE USA, INC.",2017
908,Huisache Grill,2725646,ANCHO FLAVOR CONCENTRATE,6,.9 LB,L J MINOR,8,N,30.53,30.53,3,91.59,102806,"NESTLE USA, INC.",2017
908,Huisache Grill,3113119,STRIP TRICOLOR RAW WG,1,15 LB,RUDYS,16,N,18.56,18.56,5,92.8,196260,RUDY'S,2017
908,Huisache Grill,3252038,"KETCHUP, POUCH PACK",6,#10,HEINZ,44.9,N,21.97,21.97,9,197.73,102237,HEINZ NORTH AMERICA,2017
908,Huisache Grill,3274503,"SAUCE, TABASCO",24,2 OZ,MCILHENNY,8.5,N,28.02,28.02,1,28.02,103292,MCILHENNY COMPANY,2017
908,Huisache Grill,3327897,"MAYONNAISE, HEAVY DUTY",4,1 GAL.,KEN'S,37,N,29.51,29.51,18,531.18,173570,KENS FOODS,2017
908,Huisache Grill,3370681,"MUSTARD, FRENCH DIJON",2,11 LB,ROLAND,23.9,N,23.92,23.92,2,47.84,105481,AMERICAN ROLAND FOOD CORPORATION,2017
908,Huisache Grill,3393431,"MAYO, OLIVE OIL",4,1 GL,KRAFT,34,N,40.91,40.91,4,163.64,102067,KRAFT FOODS,2017
908,Huisache Grill,3458965,"DRESSING, CAESAR TABLE SIDE",4,1 GAL.,KEN'S,37,N,48.48,48.48,2,96.96,173570,KENS FOODS,2017
908,Huisache Grill,3549201,"BASE, MUSHROOM, NAMSG, GF",6,1 LB,L J MINOR,8,N,32.11,32.11,1,32.11,102806,"NESTLE USA, INC.",2017
908,Huisache Grill,3613551,STEAK SAUCE,12,10 OZ,A-1,15,N,39.6,39.6,1,39.6,102067,KRAFT FOODS,2017
908,Huisache Grill,3616505,WORCESTERSHIRE SAUCE,24,5 OZ,LEA PERRN,17,N,34.24,34.24,1,34.24,102237,HEINZ NORTH AMERICA,2017
908,Huisache Grill,3747789,"CRACKERS, PREMIUM GOLD WAFER",400,2 CT,NABISCO,8.2,N,18.27,18.27,1,18.27,270740,MONDELEZ,2017
908,Huisache Grill,3756004,"CRACKER CRUMBS, GRAHAM",2,5 LBS.,NABISCO,10.3,N,19.61,19.61,1,19.61,270740,MONDELEZ,2017
908,Huisache Grill,3822041,"OLIVE, KALAMATA PITTED XL",1,4.41 LB,MARIO,8.5,N,15.61,15.61,2,31.22,190390,LABATT REPLENISHMENT,2017
908,Huisache Grill,3822055,OLIVE OIL PURE,4,1 GL,MARIO,33,N,75.5,75.5,7,528.5,235660,"MARIO CAMACHO FOODS, LLC",2017
908,Huisache Grill,3823372,"FLOUR, H & R ALL PURPOSE",1,50 LB,CLIMAX,50,N,11.75,11.75,8,94,219480,SHAWNEE MILLING COMPANY,2017
908,Huisache Grill,3844552,POLENTA REGULAR,1,5 LB,ROLAND,11,N,7.12,7.12,1,7.12,105481,AMERICAN ROLAND FOOD CORPORATION,2017
908,Huisache Grill,4231502,"RICE, PARBOILED",1,50 LB,UNCLE BENS,50.5,N,38.65,38.65,2,77.3,185240,UNCLE BEN'S (FOOD)-DALLAS,2017
908,Huisache Grill,4267506,"RICE, LG & WILD BLEND",6,36 OZ,UNCLE BENS,15.05,N,45.2,45.2,1,45.2,185240,UNCLE BEN'S (FOOD)-DALLAS,2017
908,Huisache Grill,4301370,"PASTA, PENNE RIGATE",2,10 LB,ZEREGA'S,21,N,17.67,17.67,2,35.34,178380,"A. ZEREGA'S SONS, INC",2017
908,Huisache Grill,4303251,"BEANS, WHITE DRY GRT NORTH",1,20 LB,JACKRABBIT,21,N,16.36,16.36,1,16.36,195580,TRINIDAD BENHAM CORP,2017
908,Huisache Grill,4466116,ALMONDS BLANCHED SLICED RAW,1,5 LB,AZAR,5.3,N,33.82,33.82,5,169.1,169790,AZAR NUT,2017
908,Huisache Grill,4760062,"SPICE, SMOKED PAPRIKA",1,19 OZ,DURKEE,1.13,N,11.27,11.27,1,11.27,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,4933362,"MOUSSE, MILK CHOCOLATE",10,8.75 OZ,KNORR,5.97,N,53.9,53.9,1,53.9,107115,UNILEVER BESTFOODS,2017
908,Huisache Grill,5162357,"RELISH, DILL / 260 TBLSPN",1,1 GAL,BEST MAID,8.55,N,4.98,4.98,1,4.98,190390,LABATT REPLENISHMENT,2017
908,Huisache Grill,5300025,"VINEGAR, BALSAMIC",2,5 LTR,DEL DESTIN,11,N,17.79,17.79,2,35.58,106062,ATALANTA CORPORATION,2017
908,Huisache Grill,5321237,"VINEGAR, RICE WINE SEASONED",1,1 GL,ROLAND,9.5,N,6.76,6.76,1,6.76,105481,AMERICAN ROLAND FOOD CORPORATION,2017
908,Huisache Grill,5663006,"SCRUBBER, SS, 50GR",1,12 CT,ACS,1.92,N,3.55,3.55,1,3.55,252250,ACS INDUSTRIES,2017
908,Huisache Grill,5663015,"PAD, SCOUR, BLUE EX HD 3.5X6",4,10 CT,ACS,2,N,10.96,10.96,1,10.96,252250,ACS INDUSTRIES,2017
908,Huisache Grill,5663022,"FILTER, 10"" REGULAR CONE",1,50 CT,ACS,1.1,N,5.36,5.36,4,21.44,252250,ACS INDUSTRIES,2017
908,Huisache Grill,5739009,"LINER, 60GAL .8ML 75LB WHT",100,38 X 58,A E P,12.4,N,20.49,20.49,10,204.9,214710,AEP INDUSTRIES INC,2017
908,Huisache Grill,6179014,"ALLSPICE, GROUND",1,16 OZ,DURKEE,1,N,10.08,10.08,1,10.08,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6179063,"PEPPER, SIX BLEND",1,22 OZ,DURKEE,1.59,N,13.36,13.36,3,40.08,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6181002,"BASIL LEAVES, WHOLE",1,1.62 LB,DURKEE,2.12,N,20.3,20.3,1,20.3,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6181085,CHESAPEAKE BAY SPICE,1,26 OZ,DURKEE,1.85,N,6.32,6.32,1,6.32,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6182018,"CHILI POWDER, DARK",1,5.5 LB,DURKEE,6.41,N,31.54,31.54,2,63.08,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6183016,"CINNAMON, GROUND",1,18 OZ,DURKEE,1.15,N,6.95,6.95,2,13.9,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6183099,"CUMIN, GROUND",1,5 LB,DURKEE,5.92,N,42.58,42.58,1,42.58,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184063,GARLIC POWDER,1,21 OZ,DURKEE,1.52,N,10.37,10.37,2,20.74,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184121,"GINGER, GROUND",1,16 OZ,DURKEE,1.21,N,11.48,11.48,1,11.48,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184204,"GARLIC, GRANULATED",1,7.25 LB,DURKEE,8.04,N,49.8,49.8,2,99.6,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184303,LEMON PEPPER SEASONING,1,27 OZ,DURKEE,2,N,8.99,8.99,1,8.99,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184501,"NUTMEG, GROUND",1,16 OZ,DURKEE,1.21,N,12.32,12.32,1,12.32,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184550,"PEPPERS,RED WHL FIRE ROASTD",6,3 KG,DEL DESTIN,36,N,28.6,28.6,4,114.4,106062,ATALANTA CORPORATION,2017
908,Huisache Grill,6184618,ONION POWDER,1,20 OZ,DURKEE,1.44,N,5.26,5.26,3,15.78,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184634,"OREGANO, GROUND",1,12 OZ,DURKEE,0.96,N,7.78,7.78,2,15.56,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184790,"PAPRIKA, DOMESTIC",1,5.5 LB,DURKEE,6,N,31.59,31.59,1,31.59,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184824,"PEPPER,BLACK CAFEGRIND(TABLE",1,5 LB,DURKEE,5.5,N,50.26,50.26,2,100.52,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184915,"PEPPER, WHITE GROUND",1,17 OZ,DURKEE,1.28,N,16.94,16.94,3,50.82,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184956,"RED PEPPER, CRUSHED",1,3.75 LB,DURKEE,4.25,N,27.1,27.1,1,27.1,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6184998,"PEPPER, BLACK COARSE GROUND",1,5 LB,DURKEE,5.5,N,51.73,51.73,1,51.73,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6185425,SEASONING SALT,1,12 LB,DURKEE,12.79,N,23.5,23.5,2,47,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6185433,"SESAME SEEDS, WHOLE",1,19 OZ,DURKEE,1.4,N,5.63,5.63,1,5.63,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6185516,"THYME, GROUND",1,12 OZ,DURKEE,1.15,N,9.18,9.18,1,9.18,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6185839,"VANILLA EXTRACT, PURE",1,32 OZ,DURKEE,3,N,54.97,54.97,4,219.88,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6312227,"SALT, PURE AND NATURAL",1,50 LB,MORTON,50.5,N,5.7,5.7,2,11.4,103470,"MORTON SALT, INC.",2017
908,Huisache Grill,6318091,"SALT, CARTONS KOSHER",12,3 LB,MORTON,39.3,N,20.99,20.99,1,20.99,103470,"MORTON SALT, INC.",2017
908,Huisache Grill,6484885,"PEPPER, CAYENNE",1,16 OZ,DURKEE,1.21,N,6.79,6.79,1,6.79,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,6486005,"TOMATOES, SUNDRIED",1,5 LB,DEL DESTIN,5,N,12.66,12.66,7,88.62,106062,ATALANTA CORPORATION,2017
908,Huisache Grill,6564200,SL36-36 HOUR LIQUID WAX,36,2.86 OZ,STERNO CL,7.64,N,23.75,23.75,3,71.25,261050,"CANDLE LAMP COMPANY, LLC",2017
908,Huisache Grill,6585509,CEREAL CORN FLAKES BULK,4,26 OZ,KELLOGGS,8.1,N,19.11,19.11,4,76.44,102687,KELLOGG SALES COMPANY,2017
908,Huisache Grill,6717170,"NAPKIN, BEV 1PLY WHT 8.5x8.5",4000,1 CT,SELECT,10,N,11.33,11.33,3,33.99,214650,CASCADE TISSUE,2017
908,Huisache Grill,6785612,"HAIRNET, BROWN 305-FH20",1,144 CT,JOB SELECT,5.07,N,12.53,12.53,3,37.59,188820,FOODHANDLER #774348,2017
908,Huisache Grill,6793124,"GLOVES, NITRILE MEDIUM",4,250 CT,JOB SELECT,8.2,N,49.32,49.32,3,147.96,188820,FOODHANDLER #774348,2017
908,Huisache Grill,6793125,"GLOVES, NITRILE XLARGE",4,250 CT,JOB SELECT,9,N,49.32,49.32,7,345.24,188820,FOODHANDLER #774348,2017
908,Huisache Grill,6793126,"GLOVES, NITRILE LARGE",4,250 CT,JOB SELECT,8.8,N,49.32,49.32,6,295.92,188820,FOODHANDLER #774348,2017
908,Huisache Grill,6844000,"FOIL,POTATO WRAP 9X10.75",6,500 CT,HFA,16.54,N,39.64,39.64,1,39.64,262730,"HFA, INC.",2017
908,Huisache Grill,6844005,"FOIL, HEAVY DUTY 18X1000",1,1 CT,HFA,19.6,N,48.72,48.72,1,48.72,262730,"HFA, INC.",2017
908,Huisache Grill,7034762,"CONTAINER, SAND HNG LID WHT",500,6X6X3,PACTIV,8.1,N,26.11,26.11,3,78.33,103446,PACTIV CORPORATION,2017
908,Huisache Grill,7299662,"CUP, 20 OZ FOAM",500,1 CT,DART,8.7,N,22.47,22.47,4,89.88,112771,DART CONTAINER CORPORATION,2017
908,Huisache Grill,7308000,"LID, 16 SERIES STRAW SLOT TR",1000,1 CT,DART,6.7,N,15.58,15.58,2,31.16,112771,DART CONTAINER CORPORATION,2017
908,Huisache Grill,7326002,"CONT, 4 OZ FOAM",1000,1 CT,DART,4.9,N,18.85,18.85,1,18.85,112771,DART CONTAINER CORPORATION,2017
908,Huisache Grill,7329006,"CONT, 12 OZ SQUAT FOAM",500,1 CT,DART,5.6,N,20.36,20.36,1,20.36,112771,DART CONTAINER CORPORATION,2017
908,Huisache Grill,7330509,"CONT, 16 OZ FOAM",500,1 CT,DART,6.5,N,22.69,22.69,1,22.69,112771,DART CONTAINER CORPORATION,2017
908,Huisache Grill,7655011,SOUFFLE CUP 2 OZ TRANSLUCENT,2400,2 OZ,PACTIV,12.9,N,24.27,24.27,1,24.27,103446,PACTIV CORPORATION,2017
908,Huisache Grill,7658115,"CONTAINER, 3-COMP.HNGE WHITE",150,9.1X9X3.3,PACTIV,6.46,N,15.55,15.55,20,311,103446,PACTIV CORPORATION,2017
908,Huisache Grill,7689508,"BAG, BROWN 1/6 BARREL",500,57 LB,DURO,55,N,33.82,33.82,1,33.82,109479,DURO BAG MANUFACTURING COMPANY,2017
908,Huisache Grill,7714518,"BAG, 2 GALLON FREEZER 2.7MIL",1,100 CT,A E P,5.5,N,20.85,20.85,2,41.7,214710,AEP INDUSTRIES INC,2017
908,Huisache Grill,7714519,"BAG, 1 GALLON FREEZER 2.7 ML",1,200 CT,A E P,6.3,N,14.84,14.84,1,14.84,214710,AEP INDUSTRIES INC,2017
908,Huisache Grill,7836059,"SKEWERS, BAMBOO 6""",16,100 CT,ROLAND,2.33,N,5.74,5.74,1,5.74,105481,AMERICAN ROLAND FOOD CORPORATION,2017
908,Huisache Grill,7876022,GUEST CK BOARD 1PT GRN 16LNE,50,50 PAGES,ROYAL,5,N,23.73,23.73,1,23.73,104388,ROYAL PAPER PRODUCTS,2017
908,Huisache Grill,7975329,SESAME OIL,1,3.5 PT,ROLAND,4.6,N,15.21,15.21,1,15.21,105481,AMERICAN ROLAND FOOD CORPORATION,2017
908,Huisache Grill,7996698,"SHORTENING,CANOLA CLEAR FRY",1,35 LB,BUNGE,37,N,19.87,19.87,37,735.19,106135,BUNGE OILS INC,2017
908,Huisache Grill,8000200,"OIL, SALAD SOYBEAN",2,17.5 LB,BUNGE,37.5,N,24.32,24.32,10,243.2,106135,BUNGE OILS INC,2017
908,Huisache Grill,8034159,HIGH YIELD CANOLA SPRAY,6,17 OZ,PAM,9,N,22.97,22.97,7,160.79,102466,CONAGRA FOODS / HUNT WESSON,2017
908,Huisache Grill,8164428,"SEASONING, STEAK",1,26 OZ,DURKEE,1.5,N,7.39,7.39,25,184.75,165230,"ACH FOOD COMPANIES, INC",2017
908,Huisache Grill,8165052,"EGGS, GRADE A LARGE LOOSE",15,1 DOZ,CAL MAINE,26,N,9.75,9.75,8,78,107212,"CAL-MAINE FOODS, INC.",2017
908,Huisache Grill,8205075,"CREAM, WHIPPING FRESH 40%",9,HG,BORDEN,41.4,N,57.51,57.51,10,575.1,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
908,Huisache Grill,8205095,"BUTTERMILK, 3.25%",9,HG,BORDEN,43.4,N,19.62,19.62,8,156.96,225680,BORDEN MILK PRODUCTS LP (SAN ANTONIO),2017
908,Huisache Grill,8240058,"TEA, HERBAL RASPBRRY ICED FP",24,1.25 OZ,TETLEY,2.9,N,29.3,29.3,12,351.6,202280,TETLEY HARRIS FOOD GROUP,2017
908,Huisache Grill,8241275,"TEA, ICED FILTER PACK",24,3 OZ,TENDER LF,6.5,N,30.75,30.75,9,276.75,147680,J.M. SMUCKER COMPANY COFFEE & TEA,2017
908,Huisache Grill,8520009,"SUGAR, GRANULATED EFG",1,25 LB.,IMPERIAL,25.89,N,13.78,13.78,7,96.46,215740,"IMPERIAL DISTRIBUTING, INC.",2017
908,Huisache Grill,8524506,"SUGAR, LIGHT BROWN",1,25 LB.,PACKER,25.82,N,17.93,17.93,2,35.86,215740,"IMPERIAL DISTRIBUTING, INC.",2017
908,Huisache Grill,8525627,"LID,SOUFFLE CUP 2 OZ",12,200 CT,PACTIV,8.2,N,20.73,20.73,1,20.73,103446,PACTIV CORPORATION,2017
908,Huisache Grill,8569519,SWEETENER INDIVIDUAL PACKET,1,2000 CT,SWT-N-LOW,5.76,N,16.35,16.35,2,32.7,147680,J.M. SMUCKER COMPANY COFFEE & TEA,2017
908,Huisache Grill,8652133,"FETA, CRUMBLED",2,5 LB,KLONDIKE,11,N,29.22,29.22,1,29.22,168040,SCHREIBER CHEESE,2017
908,Huisache Grill,8655074,GORGONZOLA CHEESE CRUMBLY,1,8 LB,BELGIOIOSO,8,Y,3.13,25.04,10,250.4,262950,"BELGIOIOSO CHEESE, INC.",2017
908,Huisache Grill,8655082,PARMESAN SHREDDED,1,5 LB,BELGIOIOSO,5.36,N,19.65,19.65,15,294.75,190390,LABATT REPLENISHMENT,2017
908,Huisache Grill,8661136,CHICKN TRUSSD WOG 3.25LB CVP,20,3.25 LB,HOLMES,70,Y,0.98,68.6,4,274.4,197190,"HOLMES FOODS POULTRY, LTD",2017
908,Huisache Grill,8701617,CREAM CHEESE,10,3 LBS,RASKAS,32,N,55.15,55.15,5,275.75,168040,SCHREIBER CHEESE,2017
908,Huisache Grill,8778460,"FRANK, ALL BEEF FZ",80,4 OZ,HEBREW,20,N,72.49,72.49,1,72.49,232600,CONAGRA FOODS / REFRIGERATED,2017
908,Huisache Grill,8806511,TILAPIA FILLET 5-7OZ IVP CO,1,10 LB,AQUA STAR,10,N,24,24,3,72,248040,AQUA STAR USA CORP.,2017
908,Huisache Grill,8841325,SHRIMP 16-20 P&DT-ON RAW TIG,5,2 LB,PACKER,10,N,87,87,15,1305,248040,AQUA STAR USA CORP.,2017
908,Huisache Grill,8842254,SHRIMP 41-50 PDTOFF RAW WHT,5,2 LB,AQUA STAR,10,N,49,49,35,1715,248040,AQUA STAR USA CORP.,2017
908,Huisache Grill,8844700,CRAB JUMBO LUMP PASTEURIZED,1,1 LB,BOSS,1,N,25.55,25.55,5,127.75,190390,LABATT REPLENISHMENT,2017
908,Huisache Grill,8868020,"CHICK,B/L S/L BRST MARN 5 OZ",2,5 LB,TYSON,10.65,N,26.6,26.6,65,1729,105333,"TYSON FOODS, INC.",2017
908,Huisache Grill,8929366,415 FZ PK TENDERLOIN 8-2PC,8,2.5 LB,FARMLAND,20,Y,2.23,44.6,15,669,121444,"FARMLAND FOODS, INC",2017
908,Huisache Grill,8974511,"TORTILLA CORN YELLOW THK 6""",6,100 CT,RUDYS,32,N,17.47,17.47,13,227.11,196260,RUDY'S,2017
